-9.2000,-0.5900,-3.5000,-0.0700,0.0300,0.0100
-9.1900,-0.5900,-3.5000,-0.0700,0.0300,0.0100
-9.2000,-0.6100,-3.5000,-0.0700,0.0300,0.0100
-9.2000,-0.5800,-3.4500,-0.0600,0.0300,0.0100
-9.1900,-0.5900,-3.4800,-0.0600,0.0300,0.0100
-9.1900,-0.5800,-3.5000,-0.0700,0.0200,0.0100
-9.1800,-0.5800,-3.4900,-0.0700,0.0200,0.0100
-9.1900,-0.5800,-3.5000,-0.0700,0.0300,0.0100
-9.1900,-0.5800,-3.5400,-0.0700,0.0300,0.0100
-9.2000,-0.5700,-3.4800,-0.0700,0.0300,0.0100
-9.2000,-0.5800,-3.4900,-0.0700,0.0300,0.0100
-9.2000,-0.5900,-3.5100,-0.0600,0.0300,0.0100
-9.2000,-0.6000,-3.4700,-0.0600,0.0300,0.0100
-9.1900,-0.5700,-3.4700,-0.0600,0.0200,0.0100
-9.1900,-0.6000,-3.4900,-0.0600,0.0100,0.0100
-9.1800,-0.6100,-3.5000,-0.0700,0.0200,0.0100
-9.1700,-0.5800,-3.5100,-0.0700,0.0300,0.0100
-9.1700,-0.6000,-3.4900,-0.0700,0.0300,0.0100
-9.1800,-0.6000,-3.4900,-0.0700,0.0300,0.0100
-9.1800,-0.5900,-3.4900,-0.0700,0.0300,0.0100
-9.1900,-0.6000,-3.5000,-0.0700,0.0400,0.0100
-9.1900,-0.6000,-3.5100,-0.0700,0.0300,0.0100
-9.1800,-0.5800,-3.5000,-0.0600,0.0200,0.0100
-9.1900,-0.6000,-3.5000,-0.0600,0.0200,0.0100
-9.1800,-0.5900,-3.5000,-0.0600,0.0300,0.0100
-9.2000,-0.5900,-3.4600,-0.0600,0.0300,0.0100
-9.1900,-0.5700,-3.5000,-0.0600,0.0200,0.0100
-9.1700,-0.5700,-3.5000,-0.0700,0.0300,0.0100
-9.1700,-0.5900,-3.5000,-0.0700,0.0300,0.0100
-9.1900,-0.5800,-3.4700,-0.0700,0.0200,0.0100
-9.2000,-0.5800,-3.4900,-0.0700,0.0300,0.0100
-9.1900,-0.5900,-3.4900,-0.0700,0.0300,0.0100
-9.1900,-0.6100,-3.4700,-0.0700,0.0300,0.0100
-9.1800,-0.6000,-3.4900,-0.0700,0.0300,0.0100
-9.1900,-0.5900,-3.4900,-0.0600,0.0300,0.0100
-9.2000,-0.5800,-3.4900,-0.0600,0.0300,0.0100
-9.2000,-0.5800,-3.5200,-0.0600,0.0300,0.0100
-9.1700,-0.5900,-3.4900,-0.0600,0.0200,0.0100
-9.1900,-0.5800,-3.4900,-0.0600,0.0200,0.0100
-9.1800,-0.6000,-3.5000,-0.0700,0.0300,0.0100
-9.1800,-0.5700,-3.4900,-0.0700,0.0300,0.0100
-9.2000,-0.6000,-3.4700,-0.0700,0.0300,0.0100
-9.1900,-0.5900,-3.5200,-0.0700,0.0300,0.0100
-9.2100,-0.6000,-3.4800,-0.0700,0.0300,0.0100
-9.1900,-0.6000,-3.4800,-0.0700,0.0300,0.0100
-9.4100,-0.5800,-3.4500,-0.0600,0.1100,0.0100
-9.3600,-0.5500,-3.3600,-0.0900,-0.0800,-0.0000
-9.1700,-0.6200,-3.3400,-0.0800,-0.1600,0.0100
-9.1200,-0.5700,-3.4700,-0.0600,-0.1300,0.0200
-9.1200,-0.5500,-3.5100,-0.0600,-0.0700,0.0200
-9.1000,-0.5500,-3.4300,-0.0800,-0.0300,0.0200
-9.1100,-0.5900,-3.4200,-0.0900,0.0600,0.0200
-9.1500,-0.6700,-3.3800,-0.0700,0.1200,0.0000
-9.2700,-0.5800,-3.3800,-0.0600,0.1200,-0.0000
-9.3500,-0.5400,-3.4400,-0.0700,0.0300,0.0000
-9.2400,-0.5500,-3.4300,-0.0700,-0.0400,0.0000
-9.2000,-0.5800,-3.4400,-0.0600,-0.0600,0.0200
-9.1800,-0.5900,-3.4200,-0.0400,-0.0400,0.0100
-9.2100,-0.5800,-3.4400,-0.0500,-0.0200,0.0100
-9.1200,-0.6100,-3.4700,-0.0700,0.0300,0.0000
-9.1200,-0.5700,-3.4500,-0.0700,0.0900,-0.0000
-9.1900,-0.5600,-3.4400,-0.0700,0.1100,0.0000
-9.2800,-0.5400,-3.4400,-0.0700,0.0800,0.0100
-9.3000,-0.5800,-3.4000,-0.0800,0.0100,0.0100
-9.2400,-0.6000,-3.4200,-0.0800,-0.0200,0.0100
-9.2100,-0.6200,-3.4400,-0.0700,-0.0200,0.0100
-9.1600,-0.6000,-3.4200,-0.0600,-0.0100,0.0100
-9.1400,-0.5900,-3.4500,-0.0700,0.0300,0.0100
-9.1400,-0.6000,-3.4500,-0.0700,0.0800,0.0100
-9.2000,-0.5900,-3.4200,-0.0600,0.1100,0.0000
-9.2600,-0.5800,-3.4200,-0.0600,0.0900,0.0000
-9.2900,-0.5800,-3.4100,-0.0600,0.0400,0.0000
-9.2500,-0.5700,-3.4200,-0.0600,0.0000,0.0100
-9.2000,-0.5800,-3.4200,-0.0600,-0.0100,0.0100
-9.1900,-0.5700,-3.4300,-0.0600,-0.0100,0.0100
-9.1700,-0.5700,-3.4100,-0.0700,0.0100,0.0100
-9.1700,-0.5800,-3.4300,-0.0700,0.0400,0.0000
-9.1800,-0.5900,-3.4300,-0.0800,0.0600,0.0100
-9.2400,-0.5800,-3.4300,-0.0700,0.0600,0.0100
-9.2500,-0.5700,-3.4200,-0.0700,0.0300,0.0100
-9.2600,-0.5600,-3.3900,-0.0700,-0.0000,0.0200
-9.2400,-0.5800,-3.4100,-0.0600,-0.0200,0.0100
-9.2200,-0.5800,-3.4400,-0.0600,-0.0200,0.0100
-9.1900,-0.5900,-3.4300,-0.0600,-0.0000,0.0100
-9.1700,-0.5800,-3.4300,-0.0600,0.0200,0.0000
-9.1800,-0.5700,-3.4300,-0.0700,0.0500,0.0100
-9.1900,-0.5600,-3.4500,-0.0700,0.0500,0.0100
-9.2200,-0.5700,-3.4300,-0.0700,0.0400,0.0100
-9.2400,-0.5700,-3.4300,-0.0700,0.0200,0.0100
-9.2300,-0.5700,-3.4000,-0.0700,0.0000,0.0100
-9.2000,-0.5800,-3.4500,-0.0700,-0.0000,0.0100
-9.1800,-0.5700,-3.4500,-0.0700,0.0100,0.0100
-9.1600,-0.5900,-3.4500,-0.0700,0.0300,0.0100
-9.1900,-0.5700,-3.4200,-0.0600,0.0500,0.0100
-9.1900,-0.5900,-3.4400,-0.0600,0.0600,0.0100
-9.2300,-0.5900,-3.4400,-0.0600,0.0500,0.0100
-9.2100,-0.5800,-3.4400,-0.0600,0.0400,0.0100
-9.2200,-0.5800,-3.4000,-0.0600,0.0300,0.0100
-9.2100,-0.5800,-3.4400,-0.0700,0.0200,0.0100
-9.2300,-0.5700,-3.4100,-0.0700,0.0200,0.0100
-9.2000,-0.6000,-3.4400,-0.0700,0.0300,0.0100
-9.1900,-0.5700,-3.4400,-0.0700,0.0500,0.0100
-9.2200,-0.5800,-3.4200,-0.0700,0.0500,0.0100
-9.2200,-0.5800,-3.4100,-0.0700,0.0500,0.0100
-9.2200,-0.5800,-3.3900,-0.0700,0.0300,0.0100
-9.2400,-0.5700,-3.4200,-0.0600,0.0200,0.0100
-9.2300,-0.5600,-3.4100,-0.0600,0.0100,0.0100
-9.2100,-0.5800,-3.4000,-0.0600,0.0100,0.0100
-9.1900,-0.6000,-3.4200,-0.0700,0.0100,0.0100
-9.2000,-0.5700,-3.4100,-0.0700,0.0300,0.0100
-9.2000,-0.5800,-3.4100,-0.0700,0.0300,0.0100
-9.2000,-0.5800,-3.4100,-0.0700,0.0300,0.0100
-9.2300,-0.5800,-3.4200,-0.0700,0.0300,0.0100
-9.2100,-0.5600,-3.4400,-0.0700,0.0200,0.0100
-9.2200,-0.5800,-3.4400,-0.0700,0.0100,0.0100
-9.2100,-0.5900,-3.4200,-0.0700,0.0100,0.0100
-9.2000,-0.5800,-3.4200,-0.0700,0.0100,0.0100
-9.2100,-0.5800,-3.4000,-0.0700,0.0200,0.0100
-9.2000,-0.5700,-3.4400,-0.0700,0.0300,0.0100
-9.2000,-0.5900,-3.4500,-0.0700,0.0300,0.0100
-9.2300,-0.5900,-3.4500,-0.0700,0.0300,0.0100
-9.2200,-0.5600,-3.4400,-0.0700,0.0300,0.0100
-9.2300,-0.5800,-3.4400,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4200,-0.0700,0.0200,0.0100
-9.1900,-0.5800,-3.4300,-0.0700,0.0300,0.0100
-9.1800,-0.5900,-3.4200,-0.0600,0.0400,0.0100
-9.1900,-0.5900,-3.4100,-0.0600,0.0400,0.0100
-9.2000,-0.5900,-3.4200,-0.0600,0.0400,0.0100
-9.2100,-0.5900,-3.4300,-0.0600,0.0400,0.0100
-9.2100,-0.5700,-3.4100,-0.0600,0.0300,0.0100
-9.2000,-0.5700,-3.4300,-0.0600,0.0300,0.0100
-9.1900,-0.5900,-3.4500,-0.0600,0.0200,0.0100
-9.1900,-0.5800,-3.4300,-0.0700,0.0200,0.0100
-9.1900,-0.5700,-3.4400,-0.0700,0.0300,0.0100
-9.1900,-0.5800,-3.4100,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4300,-0.0700,0.0300,0.0100
-9.2100,-0.5900,-3.4300,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4100,-0.0700,0.0300,0.0100
-9.2100,-0.5900,-3.4400,-0.0700,0.0200,0.0100
-9.2000,-0.6000,-3.4300,-0.0700,0.0200,0.0100
-9.2100,-0.5700,-3.4300,-0.0600,0.0200,0.0100
-9.2200,-0.5800,-3.4300,-0.0600,0.0200,0.0100
-9.2000,-0.5700,-3.4100,-0.0600,0.0200,0.0100
-9.2000,-0.5700,-3.4200,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4100,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4300,-0.0700,0.0200,0.0100
-9.2100,-0.5700,-3.4500,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4300,-0.0700,0.0200,0.0100
-9.2200,-0.5900,-3.4300,-0.0700,0.0200,0.0100
-9.2000,-0.6000,-3.4200,-0.0700,0.0200,0.0100
-9.2200,-0.5900,-3.4300,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4300,-0.0700,0.0300,0.0100
-9.2000,-0.5800,-3.4400,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4300,-0.0600,0.0400,0.0100
-9.2300,-0.5800,-3.4100,-0.0600,0.0300,0.0100
-9.2000,-0.5700,-3.4300,-0.0600,0.0300,0.0100
-9.1900,-0.5700,-3.4400,-0.0700,0.0300,0.0100
-9.1900,-0.5800,-3.4400,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4400,-0.0700,0.0300,0.0100
-9.2000,-0.5700,-3.4200,-0.0700,0.0300,0.0100
-9.2100,-0.5700,-3.4200,-0.0700,0.0300,0.0100
-9.2200,-0.5700,-3.4300,-0.0700,0.0300,0.0100
-9.2100,-0.5700,-3.4100,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4500,-0.0700,0.0300,0.0100
-9.2300,-0.5800,-3.4400,-0.0700,0.0300,0.0100
-9.2100,-0.5800,-3.4300,-0.0600,0.0200,0.0100
-9.2000,-0.5800,-3.4300,-0.0600,0.0300,0.0100
-9.2200,-0.5800,-3.4300,-0.0600,0.0300,0.0100
-9.2200,-0.5700,-3.4400,-0.0700,0.0200,0.0100
-9.2100,-0.5700,-3.4400,-0.0700,0.0200,0.0100
-9.2100,-0.5600,-3.4100,-0.0700,0.0200,0.0100
-9.1900,-0.5700,-3.4300,-0.0700,0.0200,0.0100
-9.2100,-0.5700,-3.4400,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4500,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4200,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4500,-0.0700,0.0200,0.0100
-9.2300,-0.5800,-3.4200,-0.0700,0.0200,0.0100
-9.2100,-0.5800,-3.4200,-0.0700,0.0200,0.0100
-9.2000,-0.5800,-3.4100,-0.0700,0.0300,0.0100
-9.1900,-0.5800,-3.3800,-0.0700,-0.0000,0.0100
-9.2100,-0.5600,-3.4000,-0.0600,0.0500,0.0100
-9.2200,-0.6100,-3.4700,-0.0600,0.0200,0.0100
-9.0700,-0.5800,-3.4300,-0.0600,0.0500,0.0200
-9.3000,-0.5900,-3.4400,-0.0600,0.0700,0.0000
-9.3100,-0.5900,-3.5900,-0.0700,0.0200,0.0100
-9.1200,-0.7100,-4.0800,-0.0300,-0.2100,0.0300
-7.6900,-0.5300,-3.3100,0.0400,0.3400,0.1500
-9.3600,-0.8700,-3.1300,-0.0500,1.0100,0.0000
-10.7100,-0.4600,-3.4500,0.1000,0.2900,-0.1000
-9.8900,-0.4200,-3.8700,0.0300,-0.4800,-0.0200
-8.1200,-0.5000,-3.7300,-0.0100,-0.4700,0.0700
-8.3600,-0.4200,-3.6700,-0.1100,0.1800,-0.0100
-9.4900,-0.6800,-3.6200,-0.1400,0.4100,0.0200
-9.7000,-0.5600,-3.4300,-0.1000,0.0600,0.0500
-8.5500,-0.8100,-4.0600,-0.1000,-0.2400,0.0700
-7.3800,-0.7200,-3.4500,0.1200,0.9500,0.1300
-10.0600,-0.3000,-3.6500,-0.0900,1.3500,-0.1600
-10.1900,-0.8200,-3.3800,-0.1400,0.6000,-0.0900
-10.3700,-0.8100,-3.7800,0.0300,-0.2200,-0.0500
-7.0700,-0.5800,-4.1100,0.1700,-0.7200,0.1500
-8.2000,-0.1600,-4.0400,0.0200,1.0900,0.0500
-10.7400,-0.5500,-4.1400,-0.1100,0.4500,-0.0200
-8.8600,-0.7300,-3.5600,-0.0700,-0.1500,0.0900
-9.1000,-0.8100,-3.8700,-0.0800,0.1400,0.0100
-5.5400,-0.4800,-3.9200,-0.0400,0.8800,0.2000
-11.0400,-0.1700,-4.9500,-0.2000,2.2700,-0.3700
-11.5200,-0.4600,-4.8200,-0.2400,0.1400,-0.0400
-7.9700,-0.8800,-4.2300,-0.2700,-0.6200,0.0400
-7.9000,-1.0800,-2.4000,-0.1800,0.3200,0.0800
-8.3400,-0.7900,-4.2100,-0.0300,0.9300,-0.2400
-11.6000,-0.1600,-5.1800,0.0900,0.2400,-0.1100
-9.5700,-0.3500,-4.9800,0.0200,-1.1200,0.1000
-6.4300,-0.7600,-4.5700,-0.0100,-0.5600,0.1500
-7.3800,-0.9100,-2.9500,-0.0200,1.0600,0.0300
-9.3000,-0.9800,-4.7400,0.1000,1.4400,-0.2600
-11.0700,-0.2800,-5.0000,0.0400,0.4300,-0.0600
-9.2200,-0.3900,-4.7300,-0.1400,-0.5700,0.0100
-7.3700,-0.4400,-4.6300,-0.2100,-0.1800,-0.0500
-8.6600,-0.6600,-4.5400,-0.1900,0.4800,-0.0500
-5.9000,-0.4800,-5.2000,-0.0700,0.7500,0.2400
-10.9200,-0.6100,-5.3800,-0.2000,2.0400,0.0200
-10.4400,-0.8800,-5.1000,-0.2200,0.1000,-0.0100
-7.0900,-1.1900,-4.8600,-0.2100,0.0500,-0.0800
-8.9900,-0.9100,-4.6700,-0.0500,0.9100,-0.0900
-7.2200,-0.3100,-5.4900,0.0700,0.0400,-0.0700
